# MSE;MAE
0.0009327;0.0237164
0.0010379;0.0251077
0.0010018;0.0247394
0.0010054;0.0248637
0.0009119;0.0233713
0.0009194;0.0236535
0.0010321;0.0253531
0.0009232;0.0236093
0.0009696;0.0243366
0.0010248;0.0249662
0.0010627;0.0255112
0.0011950;0.0270014
0.0009595;0.0242944
0.0009461;0.0240523
0.0009602;0.0242012
0.0010520;0.0252631
0.0010325;0.0250872
0.0010040;0.0248788
0.0009769;0.0242856
0.0010681;0.0253284
0.0010320;0.0249799
0.0013364;0.0291256
0.0011451;0.0267852
0.0011453;0.0266771
0.0010453;0.0252529
0.0011453;0.0263448
0.0010135;0.0249435
0.0010748;0.0258287
0.0010621;0.0255328
0.0009827;0.0246145
0.0010262;0.0250494
0.0009315;0.0239547
0.0010423;0.0254400
0.0010357;0.0256094
0.0010015;0.0249887
0.0009007;0.0233319
0.0009879;0.0247969
0.0013260;0.0288849
0.0013526;0.0289941
0.0009446;0.0239285
0.0010621;0.0254358
0.0009872;0.0245950
0.0008898;0.0232912
0.0008999;0.0234825
0.0008647;0.0227864
0.0009686;0.0244884
0.0009449;0.0241126
0.0011223;0.0261352
0.0012246;0.0271877
0.0011523;0.0268656
0.0012429;0.0271805
0.0016977;0.0325642
0.0014650;0.0299978
0.0009675;0.0241629
0.0008791;0.0231880
0.0008673;0.0227260
0.0009877;0.0246908
0.0011159;0.0260857
0.0010973;0.0260544
0.0012133;0.0273465
0.0010341;0.0252026
0.0010003;0.0251391
0.0010371;0.0252934
0.0011362;0.0262288
0.0013895;0.0285872
0.0012104;0.0272514
0.0009898;0.0245765
0.0008895;0.0230555
0.0008954;0.0234866
0.0008802;0.0232725
0.0008708;0.0230343
0.0009841;0.0246834
0.0009383;0.0240311
0.0010050;0.0250274
0.0010193;0.0252900
0.0013553;0.0295715
0.0009997;0.0249014
0.0009052;0.0234396
0.0010745;0.0258533
0.0009826;0.0245007
0.0009899;0.0246629
0.0009623;0.0242563
0.0009948;0.0246378
0.0009430;0.0242579
0.0008648;0.0226310
0.0008427;0.0226941
0.0008846;0.0233777
0.0009006;0.0233745
0.0010032;0.0248990
0.0014416;0.0301915
0.0013230;0.0287331
0.0010782;0.0253546
0.0008806;0.0232195
0.0008974;0.0237311
0.0011045;0.0262436
0.0011551;0.0267728
0.0012967;0.0283625
0.0016618;0.0323443
0.0016159;0.0315724
0.0012595;0.0276312
0.0010403;0.0253160
0.0008960;0.0233545
0.0007926;0.0217181
0.0008078;0.0219858
0.0007891;0.0217639
0.0007854;0.0219120
0.0008273;0.0225073
0.0009634;0.0246165
0.0010234;0.0254854
0.0008337;0.0225741
0.0008392;0.0227495
0.0009984;0.0247928
0.0010054;0.0244859
0.0009245;0.0236630
0.0010458;0.0255371
0.0010978;0.0262238
0.0009722;0.0246356
0.0010297;0.0251956
0.0009243;0.0234621
0.0010153;0.0251416
0.0007853;0.0217613
0.0007706;0.0216269
0.0007280;0.0209555
0.0007524;0.0214075
0.0007498;0.0211713
0.0007922;0.0218176
0.0008353;0.0224272
0.0008319;0.0224736
0.0007712;0.0215243
0.0008531;0.0226177
0.0007899;0.0219167
0.0008169;0.0226373
0.0008701;0.0231255
0.0008196;0.0223264
0.0007370;0.0211451
0.0009246;0.0239231
0.0008321;0.0225644
0.0010287;0.0250426
0.0009044;0.0235547
0.0008716;0.0229688
0.0007779;0.0218133
0.0008247;0.0225890
0.0008814;0.0231400
0.0009630;0.0244057
0.0010750;0.0261533
0.0010733;0.0261886
